env_step,returned_episode_returns
4096,0.259521484375
8192,1.610595703125
12288,2.76025390625
16384,3.654541015625
20480,3.8212890625
24576,3.778076171875
28672,4.0498046875
32768,4.165283203125
36864,3.86474609375
40960,4.129150390625
45056,3.85302734375
49152,3.984619140625
53248,4.12451171875
57344,3.94921875
61440,4.283447265625
65536,4.2890625
69632,4.027099609375
73728,3.83740234375
77824,4.279052734375
81920,4.486328125
86016,4.507568359375
90112,4.100341796875
94208,4.14599609375
98304,4.306396484375
102400,4.458251953125
106496,4.431396484375
110592,4.423095703125
114688,4.30126953125
118784,4.3212890625
122880,4.6279296875
126976,4.61328125
131072,4.73779296875
135168,4.886474609375
139264,4.555419921875
143360,4.4228515625
147456,4.632568359375
151552,4.490966796875
155648,4.08544921875
159744,4.377685546875
163840,4.297119140625
167936,4.45361328125
172032,4.634765625
176128,4.632080078125
180224,4.682373046875
184320,4.5537109375
188416,4.7119140625
192512,4.96826171875
196608,4.738525390625
200704,4.906494140625
204800,4.98388671875
208896,4.909423828125
212992,4.513427734375
217088,4.54931640625
221184,4.390380859375
225280,4.447998046875
229376,4.61181640625
233472,4.578125
237568,5.0146484375
241664,4.91552734375
245760,4.9794921875
249856,5.19384765625
253952,5.302734375
258048,5.589111328125
262144,5.00830078125
266240,5.238037109375
270336,5.260498046875
274432,5.481201171875
278528,5.178955078125
282624,5.21240234375
286720,5.678466796875
290816,5.710205078125
294912,5.25146484375
299008,5.27734375
303104,5.330078125
307200,4.93408203125
311296,5.010498046875
315392,5.3994140625
319488,5.31103515625
323584,5.552978515625
327680,5.218994140625
331776,5.04052734375
335872,4.8876953125
339968,4.88623046875
344064,5.075927734375
348160,5.294677734375
352256,5.40087890625
356352,6.119140625
360448,5.88134765625
364544,5.60498046875
368640,5.727294921875
372736,6.02783203125
376832,5.748291015625
380928,5.624267578125
385024,5.685302734375
389120,5.671630859375
393216,6.177978515625
397312,6.058837890625
401408,6.424560546875
405504,6.73828125
409600,6.194580078125
413696,5.939453125
417792,5.28466796875
421888,4.9560546875
425984,5.432373046875
430080,5.7333984375
434176,6.400634765625
438272,6.651611328125
442368,6.495361328125
446464,6.871337890625
450560,7.037109375
454656,7.24072265625
458752,7.005859375
462848,6.568359375
466944,6.083740234375
471040,6.3955078125
475136,6.906982421875
479232,7.153076171875
483328,7.179443359375
487424,7.284423828125
491520,7.380859375
495616,7.087158203125
499712,6.838134765625
503808,6.39501953125
507904,6.511474609375
512000,6.6669921875
516096,7.408203125
520192,6.908447265625
524288,6.6259765625
528384,7.232177734375
532480,7.342529296875
536576,7.18310546875
540672,6.60693359375
544768,6.641845703125
548864,6.549072265625
552960,6.569091796875
557056,6.743896484375
561152,7.58349609375
565248,7.189453125
569344,6.244140625
573440,6.000732421875
577536,6.04150390625
581632,6.28759765625
585728,6.12646484375
589824,6.712158203125
593920,6.89208984375
598016,7.28759765625
602112,7.10302734375
606208,7.645751953125
610304,7.414794921875
614400,8.00439453125
618496,8.124267578125
622592,7.6298828125
626688,6.9912109375
630784,6.80224609375
634880,7.0673828125
638976,7.890625
643072,7.929443359375
647168,7.7197265625
651264,7.61962890625
655360,7.806884765625
659456,7.7314453125
663552,7.71337890625
667648,7.8251953125
671744,7.754150390625
675840,7.634521484375
679936,7.701171875
684032,7.82666015625
688128,8.218994140625
692224,8.07080078125
696320,8.046142578125
700416,8.183837890625
704512,8.234375
708608,7.841796875
712704,7.831787109375
716800,8.11328125
720896,8.209228515625
724992,7.79541015625
729088,7.714111328125
733184,8.179443359375
737280,8.113525390625
741376,8.386962890625
745472,8.59130859375
749568,8.743408203125
753664,8.405517578125
757760,8.6513671875
761856,8.54345703125
765952,8.291015625
770048,8.742431640625
774144,8.959228515625
778240,9.42431640625
782336,9.016845703125
786432,8.837158203125
790528,9.345947265625
794624,9.691162109375
798720,9.669921875
802816,8.93505859375
806912,8.79052734375
811008,8.868896484375
815104,9.188232421875
819200,9.411376953125
823296,9.5419921875
827392,9.52734375
831488,8.917724609375
835584,8.601806640625
839680,7.816162109375
843776,7.8271484375
847872,8.2958984375
851968,8.65869140625
856064,8.973388671875
860160,9.2421875
864256,9.397216796875
868352,9.3544921875
872448,9.775390625
876544,9.57421875
880640,9.164794921875
884736,8.86865234375
888832,8.618896484375
892928,8.8076171875
897024,9.3583984375
901120,9.615234375
905216,9.553466796875
909312,9.164794921875
913408,9.61865234375
917504,10.063232421875
921600,9.364990234375
925696,9.78857421875
929792,9.993896484375
933888,9.9755859375
937984,10.06103515625
942080,10.572021484375
946176,10.8173828125
950272,10.5927734375
954368,10.704345703125
958464,10.383056640625
962560,10.23828125
966656,10.286376953125
970752,10.376953125
974848,10.60888671875
978944,11.154296875
983040,10.406982421875
987136,10.09716796875
991232,10.200439453125
995328,10.669189453125
999424,10.948486328125
1003520,10.63330078125
1007616,9.960205078125
1011712,9.5224609375
1015808,9.90673828125
1019904,10.499755859375
1024000,10.816650390625
1028096,10.479248046875
1032192,10.080810546875
1036288,9.867431640625
1040384,9.87548828125
1044480,10.169921875
1048576,10.82177734375
1052672,11.1474609375
1056768,11.52099609375
1060864,10.8818359375
1064960,10.712890625
1069056,10.6435546875
1073152,11.0712890625
1077248,11.296630859375
1081344,10.932861328125
1085440,10.783935546875
1089536,10.58056640625
1093632,10.31884765625
1097728,10.53125
1101824,10.6259765625
1105920,10.786865234375
1110016,11.17822265625
1114112,12.0849609375
1118208,11.68408203125
1122304,11.733642578125
1126400,12.1298828125
1130496,11.9306640625
1134592,12.132080078125
1138688,12.162109375
1142784,12.056396484375
1146880,11.9912109375
1150976,12.075439453125
1155072,11.98681640625
1159168,11.474853515625
1163264,11.072998046875
1167360,11.49560546875
1171456,11.5595703125
1175552,11.273193359375
1179648,11.744873046875
1183744,12.2177734375
1187840,12.060546875
1191936,11.618896484375
1196032,12.07275390625
1200128,12.233154296875
1204224,12.435302734375
1208320,12.32275390625
1212416,12.681640625
1216512,12.82421875
1220608,12.900634765625
1224704,13.139404296875
1228800,12.7880859375
1232896,12.82958984375
1236992,13.01513671875
1241088,12.788330078125
1245184,12.875
1249280,13.2353515625
1253376,13.46240234375
1257472,13.47216796875
1261568,13.66162109375
