env_step,returned_episode_returns
4096,0.137451171875
8192,0.458740234375
12288,0.4375
16384,0.53564453125
20480,0.470458984375
24576,0.43115234375
28672,0.401123046875
32768,0.4453125
36864,0.46142578125
40960,0.445068359375
45056,0.427001953125
49152,0.372314453125
53248,0.3857421875
57344,0.4150390625
61440,0.467041015625
65536,0.477294921875
69632,0.42529296875
73728,0.450927734375
77824,0.43115234375
81920,0.507568359375
86016,0.47509765625
90112,0.507080078125
94208,0.4677734375
98304,0.455078125
102400,0.428466796875
106496,0.52978515625
110592,0.396240234375
114688,0.46484375
118784,0.48828125
122880,0.44140625
126976,0.46337890625
131072,0.502685546875
135168,0.4462890625
139264,0.422119140625
143360,0.61181640625
147456,0.40673828125
151552,0.436279296875
155648,0.538330078125
159744,0.5498046875
163840,0.477783203125
167936,0.54443359375
172032,0.42822265625
176128,0.46435546875
180224,0.5009765625
184320,0.41748046875
188416,0.53564453125
192512,0.57421875
196608,0.548828125
200704,0.5537109375
204800,0.4658203125
208896,0.53955078125
212992,0.5537109375
217088,0.547607421875
221184,0.4990234375
225280,0.528076171875
229376,0.54638671875
233472,0.4970703125
237568,0.603515625
241664,0.5869140625
245760,0.525634765625
249856,0.67578125
253952,0.48046875
258048,0.537353515625
262144,0.538818359375
266240,0.513427734375
270336,0.59375
274432,0.55908203125
278528,0.561767578125
282624,0.546630859375
286720,0.56982421875
290816,0.62060546875
294912,0.609130859375
299008,0.582275390625
303104,0.521240234375
307200,0.541015625
311296,0.553955078125
315392,0.666259765625
319488,0.61767578125
323584,0.575927734375
327680,0.597900390625
331776,0.573486328125
335872,0.564697265625
339968,0.589111328125
344064,0.633056640625
348160,0.585693359375
352256,0.56396484375
356352,0.611572265625
360448,0.652587890625
364544,0.593017578125
368640,0.62841796875
372736,0.59375
376832,0.62744140625
380928,0.58984375
385024,0.62451171875
389120,0.554931640625
393216,0.661865234375
397312,0.7001953125
401408,0.6796875
405504,0.737548828125
409600,0.631591796875
413696,0.561279296875
417792,0.572265625
421888,0.602783203125
425984,0.6630859375
430080,0.67431640625
434176,0.695068359375
438272,0.691162109375
442368,0.66259765625
446464,0.731201171875
450560,0.72705078125
