env_step,returned_episode_returns
4096,0.259521484375
8192,1.610595703125
12288,2.76318359375
16384,3.670166015625
20480,3.8369140625
24576,3.79736328125
28672,4.053466796875
32768,4.196533203125
36864,3.815673828125
40960,3.946533203125
45056,3.923828125
49152,4.1513671875
53248,4.191650390625
57344,4.20263671875
61440,4.2265625
65536,3.95458984375
69632,4.168212890625
73728,4.200927734375
77824,4.2294921875
81920,4.17431640625
86016,4.096923828125
90112,4.373779296875
94208,4.279296875
98304,3.970703125
102400,3.9169921875
106496,3.9150390625
110592,3.90673828125
114688,4.19384765625
118784,4.1279296875
122880,4.328125
126976,4.64794921875
131072,4.617431640625
135168,4.6298828125
139264,4.363037109375
143360,4.119873046875
147456,4.043701171875
151552,4.084716796875
155648,4.38916015625
159744,4.760498046875
163840,5.024169921875
167936,5.02587890625
172032,4.76708984375
176128,4.835693359375
180224,4.857177734375
184320,5.005859375
188416,4.876220703125
192512,5.0859375
196608,4.924072265625
200704,5.181396484375
204800,5.22705078125
208896,5.419921875
212992,5.421142578125
217088,4.736572265625
221184,4.4912109375
225280,4.54638671875
229376,4.337890625
233472,3.965087890625
237568,4.24560546875
241664,4.8330078125
245760,5.2099609375
249856,5.2412109375
253952,5.071044921875
258048,5.126708984375
262144,5.156005859375
266240,5.275146484375
270336,5.447509765625
274432,5.316650390625
278528,5.459228515625
282624,5.223388671875
286720,5.368896484375
290816,5.36328125
294912,4.927734375
299008,5.20751953125
303104,5.091552734375
307200,5.080322265625
311296,5.421630859375
315392,5.511474609375
319488,5.324462890625
323584,5.517822265625
327680,5.282958984375
331776,5.31689453125
335872,5.4072265625
339968,5.51025390625
344064,5.600341796875
348160,5.647705078125
352256,5.643310546875
356352,5.722412109375
360448,5.73193359375
364544,5.235107421875
368640,5.174560546875
372736,5.229736328125
376832,5.549072265625
380928,5.4228515625
385024,5.9296875
389120,5.738525390625
393216,5.29541015625
397312,5.386474609375
401408,5.472412109375
405504,5.568603515625
409600,5.543212890625
413696,5.65283203125
417792,5.65185546875
421888,5.7841796875
425984,6.433837890625
430080,6.167236328125
434176,6.397705078125
438272,5.932861328125
442368,5.6103515625
446464,5.43115234375
450560,5.7333984375
454656,5.694580078125
458752,5.8603515625
462848,6.15966796875
466944,6.574462890625
471040,6.4658203125
475136,6.043212890625
479232,6.087890625
483328,6.2392578125
487424,6.34521484375
491520,7.044189453125
495616,6.62548828125
499712,6.473388671875
503808,6.4248046875
507904,7.336181640625
512000,7.5341796875
516096,7.3798828125
520192,7.31591796875
524288,7.191162109375
528384,7.04443359375
532480,6.878173828125
536576,6.687744140625
540672,6.04150390625
544768,6.098388671875
548864,6.44384765625
552960,6.803466796875
557056,6.64990234375
561152,6.75
565248,6.916015625
569344,6.723876953125
573440,6.674560546875
577536,6.44921875
581632,6.365234375
585728,7.040283203125
589824,7.4873046875
593920,7.253173828125
598016,7.8525390625
602112,8.090576171875
606208,8.146484375
610304,7.424072265625
614400,7.284423828125
618496,7.354736328125
622592,7.0166015625
626688,7.02685546875
630784,7.29248046875
634880,7.42578125
638976,7.738525390625
643072,8.0078125
647168,8.01123046875
651264,7.803466796875
655360,7.94482421875
659456,8.023681640625
663552,7.9140625
667648,8.4970703125
671744,8.246337890625
675840,8.041015625
679936,7.90576171875
684032,8.212158203125
688128,8.67041015625
692224,9.15283203125
696320,8.5869140625
700416,7.859130859375
704512,7.88671875
708608,7.7412109375
712704,7.719482421875
716800,8.1748046875
720896,8.237548828125
724992,7.83544921875
729088,7.9228515625
733184,7.89306640625
737280,7.930908203125
741376,8.00244140625
745472,8.272216796875
749568,8.417724609375
753664,8.481201171875
757760,8.5703125
761856,9.1123046875
765952,8.299560546875
770048,8.12451171875
774144,8.393798828125
778240,8.25390625
782336,8.23779296875
786432,8.184814453125
790528,8.65966796875
794624,8.919189453125
798720,9.076416015625
802816,9.311767578125
806912,8.585693359375
811008,8.7724609375
815104,9.224365234375
819200,9.402587890625
823296,8.946533203125
827392,8.803466796875
831488,8.65380859375
835584,8.749267578125
839680,9.427734375
843776,9.12939453125
847872,9.286376953125
851968,9.14111328125
856064,9.1455078125
860160,9.0224609375
864256,9.1533203125
868352,9.47412109375
872448,9.554931640625
876544,9.164794921875
880640,9.753662109375
884736,9.270263671875
888832,9.9501953125
892928,9.984130859375
897024,10.134033203125
901120,10.26513671875
905216,10.205078125
909312,10.42724609375
913408,10.403076171875
917504,10.64599609375
921600,11.166259765625
925696,11.11572265625
929792,10.63134765625
933888,10.2880859375
937984,10.56201171875
942080,10.43017578125
946176,10.52734375
950272,10.609619140625
954368,10.143310546875
958464,10.004150390625
962560,9.69677734375
966656,10.0791015625
970752,10.907470703125
974848,10.167236328125
978944,10.29248046875
983040,10.4091796875
987136,10.625732421875
991232,10.567138671875
995328,10.520751953125
999424,10.890380859375
1003520,11.25927734375
1007616,11.416015625
1011712,10.8818359375
1015808,11.44140625
1019904,10.869873046875
1024000,11.1474609375
1028096,11.5927734375
1032192,11.2626953125
1036288,11.615478515625
1040384,11.226806640625
1044480,11.00830078125
1048576,10.773193359375
1052672,11.14208984375
1056768,11.895263671875
1060864,11.870849609375
1064960,11.600341796875
1069056,11.609130859375
1073152,11.4404296875
1077248,11.593017578125
1081344,11.5693359375
1085440,10.746337890625
1089536,10.421630859375
1093632,10.92041015625
1097728,10.59521484375
1101824,10.842041015625
1105920,10.905517578125
1110016,11.372314453125
1114112,11.3740234375
1118208,11.210693359375
1122304,10.676025390625
1126400,10.7451171875
1130496,10.541748046875
1134592,11.13818359375
1138688,11.630859375
1142784,12.090576171875
1146880,11.598388671875
1150976,11.663330078125
1155072,11.681884765625
1159168,11.779052734375
1163264,11.909423828125
1167360,12.046875
1171456,11.41796875
1175552,11.14501953125
1179648,11.625732421875
1183744,11.737548828125
1187840,12.37451171875
1191936,12.36669921875
1196032,12.121826171875
1200128,12.001953125
1204224,11.97998046875
1208320,11.981689453125
1212416,12.2041015625
1216512,11.568359375
1220608,11.6259765625
1224704,11.91162109375
1228800,12.144775390625
1232896,12.20703125
1236992,12.418212890625
1241088,12.671875
1245184,12.481201171875
1249280,12.56787109375
1253376,12.621337890625
1257472,13.2099609375
1261568,13
