env_step,returned_episode_returns
4096,0
8192,0.024658203125
12288,0.1630859375
16384,0.225830078125
20480,0.331298828125
24576,0.5166015625
28672,0.509765625
32768,0.49853515625
36864,0.560546875
40960,0.611328125
45056,0.689697265625
49152,0.638427734375
53248,0.614013671875
57344,0.59716796875
61440,0.58544921875
65536,0.62060546875
69632,0.57080078125
73728,0.53125
77824,0.57470703125
81920,0.596923828125
86016,0.53173828125
90112,0.47900390625
94208,0.445556640625
98304,0.498291015625
102400,0.520263671875
106496,0.4326171875
110592,0.4560546875
114688,0.45751953125
118784,0.46728515625
122880,0.462646484375
126976,0.427978515625
131072,0.38818359375
135168,0.393798828125
139264,0.471923828125
143360,0.54296875
147456,0.522216796875
151552,0.611328125
155648,0.624267578125
159744,0.528564453125
163840,0.5087890625
167936,0.471435546875
172032,0.410400390625
176128,0.340087890625
180224,0.341552734375
184320,0.4853515625
188416,0.475830078125
192512,0.4658203125
196608,0.43603515625
200704,0.43896484375
204800,0.47705078125
208896,0.52294921875
212992,0.54736328125
217088,0.49609375
221184,0.3798828125
225280,0.45849609375
229376,0.491455078125
233472,0.479248046875
237568,0.51318359375
241664,0.58251953125
245760,0.640380859375
249856,0.542724609375
253952,0.561279296875
258048,0.624755859375
262144,0.550537109375
266240,0.57470703125
270336,0.577392578125
274432,0.54443359375
278528,0.50634765625
282624,0.496337890625
286720,0.518310546875
290816,0.5595703125
294912,0.630615234375
299008,0.6435546875
303104,0.68408203125
307200,0.5712890625
311296,0.630859375
315392,0.54052734375
319488,0.5283203125
323584,0.549560546875
327680,0.51318359375
331776,0.475830078125
335872,0.5078125
339968,0.53369140625
344064,0.5185546875
348160,0.40283203125
352256,0.447265625
356352,0.5244140625
360448,0.5791015625
364544,0.630859375
368640,0.644775390625
372736,0.519287109375
376832,0.380126953125
380928,0.4404296875
385024,0.479736328125
389120,0.5771484375
393216,0.606201171875
397312,0.77490234375
401408,0.706787109375
405504,0.72900390625
409600,0.7294921875
413696,0.634765625
417792,0.598876953125
421888,0.594970703125
425984,0.630126953125
430080,0.531982421875
434176,0.4990234375
438272,0.541748046875
442368,0.62353515625
446464,0.649658203125
450560,0.69189453125
454656,0.6083984375
458752,0.56103515625
462848,0.566162109375
466944,0.60302734375
471040,0.691162109375
475136,0.6328125
479232,0.64111328125
483328,0.66162109375
487424,0.595947265625
491520,0.537353515625
495616,0.52490234375
499712,0.5302734375
503808,0.508056640625
507904,0.60302734375
512000,0.584228515625
516096,0.5537109375
520192,0.63232421875
524288,0.71875
528384,0.603759765625
532480,0.478271484375
536576,0.47119140625
540672,0.501220703125
544768,0.5068359375
548864,0.4609375
552960,0.54638671875
557056,0.619140625
561152,0.57080078125
565248,0.63818359375
569344,0.710205078125
573440,0.70068359375
577536,0.634521484375
581632,0.594482421875
585728,0.58642578125
589824,0.6533203125
593920,0.671142578125
598016,0.654541015625
602112,0.6318359375
606208,0.549072265625
610304,0.572998046875
614400,0.65673828125
618496,0.59228515625
622592,0.4150390625
626688,0.46826171875
630784,0.46875
634880,0.501708984375
638976,0.505615234375
643072,0.58740234375
647168,0.524169921875
651264,0.490234375
655360,0.53076171875
659456,0.573974609375
663552,0.5537109375
667648,0.62744140625
671744,0.5712890625
675840,0.635009765625
679936,0.61767578125
684032,0.625244140625
688128,0.732421875
692224,0.923095703125
696320,1.002685546875
700416,0.90673828125
704512,0.806396484375
708608,0.64013671875
712704,0.62646484375
716800,0.64111328125
720896,0.610107421875
724992,0.702880859375
729088,0.7978515625
733184,0.8583984375
737280,0.8720703125
741376,0.8095703125
745472,0.798828125
749568,0.718505859375
753664,0.751220703125
757760,0.84326171875
761856,0.97314453125
765952,0.85791015625
770048,0.816650390625
774144,0.82568359375
778240,0.822021484375
782336,0.7314453125
786432,0.757568359375
790528,0.715576171875
794624,0.68798828125
798720,0.677001953125
802816,0.778564453125
806912,0.812744140625
811008,0.756103515625
815104,0.779296875
819200,0.844970703125
823296,0.825439453125
827392,0.73681640625
831488,0.701416015625
835584,0.6650390625
839680,0.65087890625
843776,0.68798828125
847872,0.83544921875
851968,0.818359375
856064,0.7646484375
860160,0.823974609375
864256,0.844482421875
868352,0.860107421875
872448,0.83740234375
876544,0.795654296875
880640,0.777587890625
884736,0.841064453125
888832,0.921875
892928,0.94287109375
897024,0.890625
901120,0.880615234375
905216,0.81005859375
909312,0.9208984375
913408,0.857666015625
917504,0.823974609375
921600,0.86328125
925696,0.8876953125
929792,0.888916015625
933888,0.831787109375
937984,0.93408203125
942080,0.97412109375
946176,1.000244140625
950272,0.983642578125
954368,0.92578125
958464,1.01611328125
962560,1.15771484375
966656,1.138427734375
970752,1.0341796875
974848,0.896240234375
978944,0.853271484375
983040,0.976806640625
987136,1.033935546875
991232,1.158935546875
995328,1.32177734375
999424,1.461669921875
1003520,1.458740234375
1007616,1.39599609375
1011712,1.331298828125
1015808,1.32177734375
1019904,1.3134765625
1024000,1.265869140625
1028096,1.208984375
1032192,1.117919921875
1036288,1.006103515625
1040384,0.976806640625
1044480,1.14111328125
1048576,1.252685546875
1052672,1.44091796875
1056768,1.59326171875
1060864,1.530029296875
1064960,1.41357421875
1069056,1.50439453125
1073152,1.561767578125
1077248,1.453857421875
1081344,1.30859375
1085440,1.3779296875
1089536,1.285888671875
1093632,1.15673828125
1097728,1.2021484375
1101824,1.30615234375
1105920,1.1396484375
1110016,1.172119140625
1114112,1.47607421875
1118208,1.571533203125
1122304,1.560791015625
1126400,1.6748046875
1130496,1.515625
1134592,1.573974609375
1138688,1.798828125
1142784,1.952880859375
1146880,1.794677734375
1150976,1.568359375
1155072,1.654052734375
1159168,1.677490234375
1163264,1.704833984375
1167360,1.759521484375
1171456,1.901123046875
1175552,1.972900390625
1179648,2.18896484375
1183744,2.2177734375
1187840,2.327880859375
1191936,2.376708984375
1196032,2.306884765625
1200128,2.199462890625
1204224,2.025390625
1208320,1.787109375
1212416,1.8671875
1216512,1.8681640625
1220608,1.910400390625
1224704,2.0625
1228800,2.066162109375
1232896,1.953125
1236992,2.0078125
1241088,1.838623046875
1245184,1.8681640625
1249280,2.188232421875
1253376,2.49951171875
1257472,2.595458984375
1261568,2.382080078125
1265664,2.01953125
