env_step,returned_episode_returns
4096,0.137451171875
8192,0.458740234375
12288,0.4375
16384,0.53564453125
20480,0.46435546875
24576,0.4375
28672,0.414306640625
32768,0.4560546875
36864,0.476318359375
40960,0.439697265625
45056,0.45458984375
49152,0.377197265625
53248,0.402587890625
57344,0.433349609375
61440,0.48681640625
65536,0.4580078125
69632,0.40771484375
73728,0.44873046875
77824,0.406982421875
81920,0.48828125
86016,0.447998046875
90112,0.500244140625
94208,0.453857421875
98304,0.460205078125
102400,0.458984375
106496,0.501953125
110592,0.439697265625
114688,0.455810546875
118784,0.477294921875
122880,0.46484375
126976,0.464111328125
131072,0.458251953125
135168,0.4814453125
139264,0.446044921875
143360,0.57177734375
147456,0.43896484375
151552,0.4521484375
155648,0.511962890625
159744,0.5
163840,0.444091796875
167936,0.506103515625
172032,0.4853515625
176128,0.44091796875
180224,0.495849609375
184320,0.44580078125
188416,0.533935546875
192512,0.5458984375
196608,0.488037109375
200704,0.6123046875
204800,0.4921875
208896,0.515380859375
212992,0.545654296875
217088,0.47900390625
221184,0.494140625
225280,0.500244140625
229376,0.48046875
233472,0.57275390625
237568,0.603515625
241664,0.582275390625
245760,0.6015625
249856,0.628173828125
253952,0.50048828125
258048,0.559814453125
262144,0.6240234375
266240,0.503173828125
270336,0.562744140625
274432,0.55859375
278528,0.5185546875
282624,0.510986328125
286720,0.592041015625
290816,0.585205078125
294912,0.557373046875
299008,0.577880859375
303104,0.480712890625
307200,0.554931640625
311296,0.491943359375
315392,0.593994140625
319488,0.552978515625
323584,0.6376953125
327680,0.6123046875
331776,0.65185546875
335872,0.52587890625
339968,0.581298828125
344064,0.717529296875
348160,0.63916015625
352256,0.6123046875
356352,0.72119140625
360448,0.6572265625
364544,0.659423828125
368640,0.541259765625
372736,0.641845703125
376832,0.650146484375
380928,0.57763671875
385024,0.583740234375
389120,0.60693359375
393216,0.62890625
397312,0.726318359375
401408,0.65283203125
405504,0.732666015625
409600,0.678955078125
413696,0.69482421875
417792,0.575927734375
421888,0.640625
425984,0.63916015625
430080,0.613525390625
434176,0.654296875
438272,0.647216796875
442368,0.713623046875
446464,0.695068359375
450560,0.816650390625
